"STATION","YEAR","MONTH","TIME","ELEMENT","BIN","COUNT","AVG"
"11406",2025,5,"16:00","SSV10M","100-199",1,143
"11406",2025,5,"16:00","SSV10M","200-299",3,268
"11406",2025,5,"16:00","SSV10M","300-399",1,356
"11406",2025,5,"16:00","SSV10M","500-599",1,506
"11406",2025,5,"16:00","SSV10M","600+",12,600
"11406",2025,5,"16:10","F","1-<2",4,1.25
"11406",2025,5,"16:10","F","2-<3",13,2.554
"11406",2025,5,"16:10","F","3-<4",13,3.431
"11406",2025,5,"16:10","F","4-<5",1,4.4
"11406",2025,5,"16:10","SSV10M","0-99",14,4.357
"11406",2025,5,"16:10","SSV10M","100-199",1,133
"11406",2025,5,"16:10","SSV10M","200-299",2,264
"11406",2025,5,"16:10","SSV10M","300-399",2,380.5
"11406",2025,5,"16:10","SSV10M","400-499",1,448
"11406",2025,5,"16:10","SSV10M","600+",11,600
"11406",2025,5,"16:20","F","1-<2",4,1.425
"11406",2025,5,"16:20","F","2-<3",12,2.558
"11406",2025,5,"16:20","F","3-<4",13,3.415
"11406",2025,5,"16:20","F","4-<5",2,4.55
"11406",2025,5,"16:20","SSV10M","0-99",15,0
"11406",2025,5,"16:20","SSV10M","300-399",2,376.5
"11406",2025,5,"16:20","SSV10M","500-599",2,531.5
"11406",2025,5,"16:20","SSV10M","600+",12,600
"11406",2025,5,"16:30","F","1-<2",3,1.233
"11406",2025,5,"16:30","F","2-<3",16,2.475
"11406",2025,5,"16:30","F","3-<4",12,3.425
"11406",2025,5,"16:30","SSV10M","0-99",12,4.833
"11406",2025,5,"16:30","SSV10M","200-299",2,247
"11406",2025,5,"16:30","SSV10M","300-399",3,354.667
"11406",2025,5,"16:30","SSV10M","500-599",3,553
"11406",2025,5,"16:30","SSV10M","600+",11,600
"11406",2025,5,"16:40","F","1-<2",6,1.483
"11406",2025,5,"16:40","F","2-<3",13,2.638
"11406",2025,5,"16:40","F","3-<4",12,3.383
"11406",2025,5,"16:40","SSV10M","0-99",9,6.778
"11406",2025,5,"16:40","SSV10M","100-199",2,190
"11406",2025,5,"16:40","SSV10M","200-299",1,294
"11406",2025,5,"16:40","SSV10M","300-399",2,376.5
"11406",2025,5,"16:40","SSV10M","400-499",1,456
"11406",2025,5,"16:40","SSV10M","500-599",3,576.333
"11406",2025,5,"16:40","SSV10M","600+",13,600
"11406",2025,5,"16:50","F","0-<1",1,0.9
"11406",2025,5,"16:50","F","1-<2",3,1.5
"11406",2025,5,"16:50","F","2-<3",12,2.567
"11406",2025,5,"16:50","F","3-<4",14,3.321
"11406",2025,5,"16:50","F","4-<5",1,4.1
"11406",2025,5,"16:50","SSV10M","0-99",9,13.444
"11406",2025,5,"16:50","SSV10M","100-199",2,140.5
"11406",2025,5,"16:50","SSV10M","200-299",2,279.5
"11406",2025,5,"16:50","SSV10M","300-399",1,397
"11406",2025,5,"16:50","SSV10M","400-499",2,416
"11406",2025,5,"16:50","SSV10M","600+",15,600
"11406",2025,5,"17:00","F","0-<1",1,0.9
"11406",2025,5,"17:00","F","1-<2",2,1.45
"11406",2025,5,"17:00","F","2-<3",17,2.624
"11406",2025,5,"17:00","F","3-<4",9,3.344
"11406",2025,5,"17:00","F","4-<5",2,4.4
"11406",2025,5,"17:00","SSV10M","0-99",11,2.818
"11406",2025,5,"17:00","SSV10M","100-199",2,178
"11406",2025,5,"17:00","SSV10M","200-299",1,295
"11406",2025,5,"17:00","SSV10M","300-399",1,368
"11406",2025,5,"17:00","SSV10M","400-499",1,407
"11406",2025,5,"17:00","SSV10M","500-599",2,506
"11406",2025,5,"17:00","SSV10M","600+",13,600
"11406",2025,5,"17:10","F","1-<2",5,1.58
"11406",2025,5,"17:10","F","2-<3",13,2.592
"11406",2025,5,"17:10","F","3-<4",12,3.342
"11406",2025,5,"17:10","F","4-<5",1,4.7
"11406",2025,5,"17:10","SSV10M","0-99",12,1.833
"11406",2025,5,"17:10","SSV10M","200-299",1,257
"11406",2025,5,"17:10","SSV10M","400-499",5,463.6
"11406",2025,5,"17:10","SSV10M","600+",13,600
"11406",2025,5,"17:20","F","0-<1",1,0.9
"11406",2025,5,"17:20","F","1-<2",4,1.425
"11406",2025,5,"17:20","F","2-<3",14,2.5
"11406",2025,5,"17:20","F","3-<4",10,3.4
"11406",2025,5,"17:20","F","4-<5",1,4
"11406",2025,5,"17:20","F","5-<6",1,5.1
"11406",2025,5,"17:20","SSV10M","0-99",10,0
"11406",2025,5,"17:20","SSV10M","100-199",1,103
"11406",2025,5,"17:20","SSV10M","200-299",5,276.2
"11406",2025,5,"17:20","SSV10M","300-399",1,371
"11406",2025,5,"17:20","SSV10M","500-599",1,548
"11406",2025,5,"17:20","SSV10M","600+",13,600
"11406",2025,5,"17:30","F","1-<2",4,1.425
"11406",2025,5,"17:30","F","2-<3",16,2.525
"11406",2025,5,"17:30","F","3-<4",10,3.39
"11406",2025,5,"17:30","F","5-<6",1,5.8
"11406",2025,5,"17:30","SSV10M","0-99",10,0
"11406",2025,5,"17:30","SSV10M","100-199",2,177
"11406",2025,5,"17:30","SSV10M","200-299",1,213
"11406",2025,5,"17:30","SSV10M","300-399",2,354
"11406",2025,5,"17:30","SSV10M","400-499",2,419.5
"11406",2025,5,"17:30","SSV10M","500-599",2,557.5
"11406",2025,5,"17:30","SSV10M","600+",12,600
"11406",2025,5,"17:40","F","1-<2",3,1.333
"11406",2025,5,"17:40","F","2-<3",17,2.388
"11406",2025,5,"17:40","F","3-<4",10,3.41
"11406",2025,5,"17:40","F","4-<5",1,4.1
"11406",2025,5,"17:40","SSV10M","0-99",11,6.545
"11406",2025,5,"17:40","SSV10M","100-199",3,151.333
"11406",2025,5,"17:40","SSV10M","200-299",1,214
"11406",2025,5,"17:40","SSV10M","300-399",3,351
"11406",2025,5,"17:40","SSV10M","400-499",2,478.5
"11406",2025,5,"17:40","SSV10M","600+",11,600
"11406",2025,5,"17:50","F","0-<1",1,0.8
"11406",2025,5,"17:50","F","1-<2",3,1.433
"11406",2025,5,"17:50","F","2-<3",16,2.494
"11406",2025,5,"17:50","F","3-<4",8,3.237
"11406",2025,5,"17:50","F","4-<5",3,4.433
"11406",2025,5,"17:50","SSV10M","0-99",16,3.625
"11406",2025,5,"17:50","SSV10M","100-199",1,173
"11406",2025,5,"17:50","SSV10M","200-299",2,279.5
"11406",2025,5,"17:50","SSV10M","300-399",1,300
"11406",2025,5,"17:50","SSV10M","400-499",1,498
"11406",2025,5,"17:50","SSV10M","600+",10,600
"11406",2025,5,"18:00","F","0-<1",1,0.8
"11406",2025,5,"18:00","F","1-<2",4,1.65
"11406",2025,5,"18:00","F","2-<3",15,2.507
"11406",2025,5,"18:00","F","3-<4",8,3.288
"11406",2025,5,"18:00","F","4-<5",3,4.2
"11406",2025,5,"18:00","SSV10M","0-99",17,3.059
"11406",2025,5,"18:00","SSV10M","100-199",3,132.333
"11406",2025,5,"18:00","SSV10M","200-299",2,223
"11406",2025,5,"18:00","SSV10M","300-399",1,356
"11406",2025,5,"18:00","SSV10M","600+",8,600
"11406",2025,5,"18:10","F","0-<1",2,0.85
"11406",2025,5,"18:10","F","1-<2",3,1.7
"11406",2025,5,"18:10","F","2-<3",18,2.544
"11406",2025,5,"18:10","F","3-<4",5,3.28
"11406",2025,5,"18:10","F","4-<5",3,4.733
"11406",2025,5,"18:10","SSV10M","0-99",22,0.682
"11406",2025,5,"18:10","SSV10M","100-199",1,109
"11406",2025,5,"18:10","SSV10M","200-299",2,257.5
"11406",2025,5,"18:10","SSV10M","400-499",3,448
"11406",2025,5,"18:10","SSV10M","600+",3,600
"11406",2025,5,"18:20","F","0-<1",1,0.8
"11406",2025,5,"18:20","F","1-<2",5,1.56
"11406",2025,5,"18:20","F","2-<3",17,2.394
"11406",2025,5,"18:20","F","3-<4",5,3.28
"11406",2025,5,"18:20","F","4-<5",3,4.3
"11406",2025,5,"18:20","SSV10M","0-99",27,0
"11406",2025,5,"18:20","SSV10M","100-199",1,143
"11406",2025,5,"18:20","SSV10M","400-499",1,497
"11406",2025,5,"18:20","SSV10M","600+",2,600
"11406",2025,5,"18:30","F","1-<2",10,1.62
"11406",2025,5,"18:30","F","2-<3",14,2.421
"11406",2025,5,"18:30","F","3-<4",6,3.317
"11406",2025,5,"18:30","F","4-<5",1,4.4
"11406",2025,5,"18:30","SSV10M","0-99",28,0
"11406",2025,5,"18:30","SSV10M","300-399",1,338
"11406",2025,5,"18:30","SSV10M","500-599",1,559
"11406",2025,5,"18:30","SSV10M","600+",1,600
"11406",2025,5,"18:40","F","1-<2",8,1.5
"11406",2025,5,"18:40","F","2-<3",19,2.442
"11406",2025,5,"18:40","F","3-<4",4,3.1
"11406",2025,5,"18:40","SSV10M","0-99",28,0
"11406",2025,5,"18:40","SSV10M","200-299",1,284
"11406",2025,5,"18:40","SSV10M","500-599",1,558
"11406",2025,5,"18:40","SSV10M","600+",1,600
"11406",2025,5,"18:50","F","0-<1",2,0.8
"11406",2025,5,"18:50","F","1-<2",12,1.558
"11406",2025,5,"18:50","F","2-<3",13,2.277
"11406",2025,5,"18:50","F","3-<4",2,3
"11406",2025,5,"18:50","F","4-<5",1,4.5
"11406",2025,5,"18:50","F","5-<6",1,5.2
"11406",2025,5,"18:50","SSV10M","0-99",31,2.097
"11406",2025,5,"19:00","F","0-<1",1,0.8
"11406",2025,5,"19:00","F","1-<2",14,1.543
"11406",2025,5,"19:00","F","2-<3",15,2.3
"11406",2025,5,"19:00","F","5-<6",1,5.2
"11406",2025,5,"19:00","SSV10M","0-99",31,0
"11406",2025,5,"19:10","F","0-<1",2,0.65
"11406",2025,5,"19:10","F","1-<2",14,1.543
"11406",2025,5,"19:10","F","2-<3",15,2.32
"11406",2025,5,"19:10","SSV10M","0-99",31,0
"11406",2025,5,"19:20","F","0-<1",2,0.7
"11406",2025,5,"19:20","F","1-<2",15,1.373
"11406",2025,5,"19:20","F","2-<3",14,2.293
"11406",2025,5,"19:20","SSV10M","0-99",31,0
"11406",2025,5,"19:30","F","0-<1",5,0.6
"11406",2025,5,"19:30","F","1-<2",14,1.507
"11406",2025,5,"19:30","F","2-<3",10,2.29
"11406",2025,5,"19:30","F","3-<4",1,3
"11406",2025,5,"19:30","F","7-<8",1,7
"11406",2025,5,"19:30","SSV10M","0-99",31,0
"11406",2025,5,"19:40","F","0-<1",3,0.7
"11406",2025,5,"19:40","F","1-<2",17,1.524
"11406",2025,5,"19:40","F","2-<3",10,2.23
"11406",2025,5,"19:40","F","3-<4",1,3.6
"11406",2025,5,"19:40","SSV10M","0-99",31,0
"11406",2025,5,"19:50","F","0-<1",4,0.75
"11406",2025,5,"19:50","F","1-<2",21,1.552
"11406",2025,5,"19:50","F","2-<3",6,2.217
"11406",2025,5,"19:50","SSV10M","0-99",31,0
"11406",2025,5,"20:00","F","0-<1",4,0.6
"11406",2025,5,"20:00","F","1-<2",19,1.547
"11406",2025,5,"20:00","F","2-<3",8,2.237
"11406",2025,5,"20:00","SSV10M","0-99",31,0
"11406",2025,5,"20:10","F","0-<1",4,0.75
"11406",2025,5,"20:10","F","1-<2",23,1.539
"11406",2025,5,"20:10","F","2-<3",3,2.033
"11406",2025,5,"20:10","F","3-<4",1,3.1
"11406",2025,5,"20:20","F","0-<1",5,0.7
"11406",2025,5,"20:20","F","1-<2",17,1.435
"11406",2025,5,"20:20","F","2-<3",8,2.175
"11406",2025,5,"20:20","F","3-<4",1,3
"11406",2025,5,"20:30","F","0-<1",6,0.567
"11406",2025,5,"20:30","F","1-<2",18,1.572
"11406",2025,5,"20:30","F","2-<3",7,2.429
"11406",2025,5,"20:40","F","0-<1",8,0.662
"11406",2025,5,"20:40","F","1-<2",16,1.488
"11406",2025,5,"20:40","F","2-<3",7,2.357
"11406",2025,5,"20:50","F","0-<1",7,0.671
"11406",2025,5,"20:50","F","1-<2",15,1.4
"11406",2025,5,"20:50","F","2-<3",8,2.225
"11406",2025,5,"20:50","F","3-<4",1,3.6
"11406",2025,5,"21:00","F","0-<1",9,0.633
"11406",2025,5,"21:00","F","1-<2",15,1.493
"11406",2025,5,"21:00","F","2-<3",7,2.243
"11406",2025,5,"21:10","F","0-<1",8,0.65
"11406",2025,5,"21:10","F","1-<2",14,1.4
"11406",2025,5,"21:10","F","2-<3",9,2.389
"11406",2025,5,"21:20","F","0-<1",3,0.667
"11406",2025,5,"21:20","F","1-<2",23,1.409
"11406",2025,5,"21:20","F","2-<3",5,2.5
"11406",2025,5,"21:30","F","0-<1",4,0.65
"11406",2025,5,"21:30","F","1-<2",19,1.311
"11406",2025,5,"21:30","F","2-<3",8,2.325
"11406",2025,5,"21:40","F","0-<1",9,0.767
"11406",2025,5,"21:40","F","1-<2",14,1.386
"11406",2025,5,"21:40","F","2-<3",8,2.3
"11406",2025,5,"21:50","F","0-<1",9,0.7
"11406",2025,5,"21:50","F","1-<2",16,1.4
"11406",2025,5,"21:50","F","2-<3",6,2.267
"11406",2025,5,"22:00","F","0-<1",6,0.683
"11406",2025,5,"22:00","F","1-<2",20,1.325
"11406",2025,5,"22:00","F","2-<3",4,2.325
"11406",2025,5,"22:00","F","3-<4",1,3.1
"11406",2025,5,"22:10","F","0-<1",7,0.743
"11406",2025,5,"22:10","F","1-<2",18,1.283
"11406",2025,5,"22:10","F","2-<3",5,2.1
"11406",2025,5,"22:10","F","3-<4",1,3.4
"11406",2025,5,"22:20","F","0-<1",6,0.683
"11406",2025,5,"22:20","F","1-<2",22,1.323
"11406",2025,5,"22:20","F","2-<3",2,2.2
"11406",2025,5,"22:20","F","3-<4",1,3.8
"11406",2025,5,"22:30","F","0-<1",8,0.637
"11406",2025,5,"22:30","F","1-<2",21,1.333
"11406",2025,5,"22:30","F","3-<4",2,3.45
"11406",2025,5,"22:40","F","0-<1",10,0.81
"11406",2025,5,"22:40","F","1-<2",16,1.381
"11406",2025,5,"22:40","F","2-<3",4,2.3
"11406",2025,5,"22:40","F","3-<4",1,3.9
"11406",2025,5,"22:50","F","0-<1",6,0.833
"11406",2025,5,"22:50","F","1-<2",22,1.355
"11406",2025,5,"22:50","F","2-<3",1,2.2
"11406",2025,5,"22:50","F","3-<4",2,3.2
"11406",2025,5,"23:00","F","0-<1",10,0.67
"11406",2025,5,"23:00","F","1-<2",16,1.444
"11406",2025,5,"23:00","F","2-<3",3,2.133
"11406",2025,5,"23:00","F","3-<4",2,3.15
"11406",2025,5,"23:10","F","0-<1",8,0.65
"11406",2025,5,"23:10","F","1-<2",16,1.25
"11406",2025,5,"23:10","F","2-<3",5,2.16
"11406",2025,5,"23:10","F","3-<4",2,3.25
"11406",2025,5,"23:20","F","0-<1",8,0.6
"11406",2025,5,"23:20","F","1-<2",18,1.333
"11406",2025,5,"23:20","F","2-<3",4,2.375
"11406",2025,5,"23:20","F","3-<4",1,3.7
"11406",2025,5,"23:30","F","0-<1",10,0.64
"11406",2025,5,"23:30","F","1-<2",15,1.433
"11406",2025,5,"23:30","F","2-<3",5,2.32
"11406",2025,5,"23:30","F","3-<4",1,3.5
"11406",2025,5,"23:40","F","0-<1",9,0.633
"11406",2025,5,"23:40","F","1-<2",14,1.436
"11406",2025,5,"23:40","F","2-<3",7,2.243
"11406",2025,5,"23:40","F","3-<4",1,3.1
"11406",2025,5,"23:50","F","0-<1",8,0.6
"11406",2025,5,"23:50","F","1-<2",15,1.5
"11406",2025,5,"23:50","F","2-<3",7,2.429
"11406",2025,5,"23:50","F","3-<4",1,3.2
"11406",2025,6,"00:00","F","0-<1",15,0.607
"11406",2025,6,"00:00","F","1-<2",6,1.317
"11406",2025,6,"00:00","F","2-<3",7,2.529
"11406",2025,6,"00:00","F","3-<4",2,3.15
"11406",2025,6,"00:10","F","0-<1",14,0.679
"11406",2025,6,"00:10","F","1-<2",8,1.325
"11406",2025,6,"00:10","F","2-<3",6,2.267
"11406",2025,6,"00:10","F","3-<4",2,3.2
"11406",2025,6,"00:20","F","0-<1",14,0.593
"11406",2025,6,"00:20","F","1-<2",9,1.278
"11406",2025,6,"00:20","F","2-<3",5,2.54
"11406",2025,6,"00:20","F","3-<4",2,3.45
"11406",2025,6,"00:30","F","0-<1",13,0.615
"11406",2025,6,"00:30","F","1-<2",11,1.345
"11406",2025,6,"00:30","F","2-<3",4,2.625
"11406",2025,6,"00:30","F","3-<4",2,3.45
"11406",2025,6,"00:40","F","0-<1",13,0.546
"11406",2025,6,"00:40","F","1-<2",9,1.3
"11406",2025,6,"00:40","F","2-<3",6,2.333
"11406",2025,6,"00:40","F","3-<4",2,3.45
"11406",2025,6,"00:50","F","0-<1",14,0.564
"11406",2025,6,"00:50","F","1-<2",8,1.25
"11406",2025,6,"00:50","F","2-<3",6,2.333
"11406",2025,6,"00:50","F","3-<4",2,3.8
"11406",2025,6,"01:00","F","0-<1",9,0.633
"11406",2025,6,"01:00","F","1-<2",13,1.177
"11406",2025,6,"01:00","F","2-<3",6,2.217
"11406",2025,6,"01:00","F","3-<4",1,3.7
"11406",2025,6,"01:00","F","4-<5",1,4
"11406",2025,6,"01:10","F","0-<1",14,0.657
"11406",2025,6,"01:10","F","1-<2",9,1.322
"11406",2025,6,"01:10","F","2-<3",5,2.26
"11406",2025,6,"01:10","F","3-<4",2,3.25
"11406",2025,6,"01:20","F","0-<1",11,0.536
"11406",2025,6,"01:20","F","1-<2",12,1.233
"11406",2025,6,"01:20","F","2-<3",6,2.35
"11406",2025,6,"01:20","F","3-<4",1,3.6
"11406",2025,6,"01:30","F","0-<1",14,0.621
"11406",2025,6,"01:30","F","1-<2",9,1.389
"11406",2025,6,"01:30","F","2-<3",6,2.4
"11406",2025,6,"01:30","F","3-<4",1,3.6
"11406",2025,6,"01:40","F","0-<1",14,0.614
"11406",2025,6,"01:40","F","1-<2",9,1.367
"11406",2025,6,"01:40","F","2-<3",6,2.4
"11406",2025,6,"01:40","F","3-<4",1,3.1
"11406",2025,6,"01:50","F","0-<1",14,0.657
"11406",2025,6,"01:50","F","1-<2",8,1.238
"11406",2025,6,"01:50","F","2-<3",5,2.46
"11406",2025,6,"01:50","F","3-<4",3,3.267
"11406",2025,6,"02:00","F","0-<1",14,0.7
"11406",2025,6,"02:00","F","1-<2",8,1.475
"11406",2025,6,"02:00","F","2-<3",3,2.5
"11406",2025,6,"02:00","F","3-<4",5,3.28
"11406",2025,6,"02:10","F","0-<1",13,0.592
"11406",2025,6,"02:10","F","1-<2",8,1.337
"11406",2025,6,"02:10","F","2-<3",6,2.367
"11406",2025,6,"02:10","F","3-<4",3,3.233
"11406",2025,6,"02:10","SSV10M","0-99",30,0
"11406",2025,6,"02:20","F","0-<1",8,0.65
"11406",2025,6,"02:20","F","1-<2",14,1.336
"11406",2025,6,"02:20","F","2-<3",5,2.34
"11406",2025,6,"02:20","F","3-<4",3,3.167
"11406",2025,6,"02:20","SSV10M","0-99",30,0
"11406",2025,6,"02:30","F","0-<1",8,0.6
"11406",2025,6,"02:30","F","1-<2",14,1.45
"11406",2025,6,"02:30","F","2-<3",6,2.517
"11406",2025,6,"02:30","F","3-<4",2,3.2
"11406",2025,6,"02:30","SSV10M","0-99",30,0
"11406",2025,6,"02:40","F","0-<1",9,0.589
"11406",2025,6,"02:40","F","1-<2",13,1.454
"11406",2025,6,"02:40","F","2-<3",5,2.6
"11406",2025,6,"02:40","F","3-<4",3,3.1
"11406",2025,6,"02:40","SSV10M","0-99",30,0
"11406",2025,6,"02:50","F","0-<1",10,0.58
"11406",2025,6,"02:50","F","1-<2",11,1.409
"11406",2025,6,"02:50","F","2-<3",5,2.38
"11406",2025,6,"02:50","F","3-<4",4,3.25
"11406",2025,6,"02:50","SSV10M","0-99",30,0
"11406",2025,6,"03:00","F","0-<1",11,0.636
"11406",2025,6,"03:00","F","1-<2",10,1.4
"11406",2025,6,"03:00","F","2-<3",7,2.443
"11406",2025,6,"03:00","F","3-<4",2,3.05
"11406",2025,6,"03:00","SSV10M","0-99",30,0
"11406",2025,6,"03:10","F","0-<1",10,0.58
"11406",2025,6,"03:10","F","1-<2",9,1.344
"11406",2025,6,"03:10","F","2-<3",7,2.171
"11406",2025,6,"03:10","F","3-<4",4,3.225
"11406",2025,6,"03:10","SSV10M","0-99",30,0
"11406",2025,6,"03:20","F","0-<1",8,0.562
"11406",2025,6,"03:20","F","1-<2",12,1.5
"11406",2025,6,"03:20","F","2-<3",7,2.414
"11406",2025,6,"03:20","F","3-<4",3,3.133
"11406",2025,6,"03:20","SSV10M","0-99",30,0
"11406",2025,6,"03:30","F","0-<1",9,0.578
"11406",2025,6,"03:30","F","1-<2",9,1.533
"11406",2025,6,"03:30","F","2-<3",9,2.3
"11406",2025,6,"03:30","F","3-<4",3,3.333
"11406",2025,6,"03:30","SSV10M","0-99",30,0
"11406",2025,6,"03:40","F","0-<1",8,0.662
"11406",2025,6,"03:40","F","1-<2",14,1.486
"11406",2025,6,"03:40","F","2-<3",4,2.25
"11406",2025,6,"03:40","F","3-<4",4,3.1
"11406",2025,6,"03:40","SSV10M","0-99",19,4.474
"11406",2025,6,"03:40","SSV10M","100-199",5,157.6
"11406",2025,6,"03:40","SSV10M","200-299",1,222
"11406",2025,6,"03:40","SSV10M","300-399",1,300
"11406",2025,6,"03:40","SSV10M","400-499",1,480
"11406",2025,6,"03:40","SSV10M","500-599",3,535
"11406",2025,6,"03:50","F","0-<1",12,0.65
"11406",2025,6,"03:50","F","1-<2",11,1.436
"11406",2025,6,"03:50","F","2-<3",4,2.525
"11406",2025,6,"03:50","F","3-<4",3,3.267
"11406",2025,6,"03:50","SSV10M","0-99",16,0
"11406",2025,6,"03:50","SSV10M","100-199",1,163
"11406",2025,6,"03:50","SSV10M","200-299",2,260.5
"11406",2025,6,"03:50","SSV10M","600+",11,600
"11406",2025,6,"04:00","F","0-<1",12,0.642
"11406",2025,6,"04:00","F","1-<2",11,1.3
"11406",2025,6,"04:00","F","2-<3",4,2.625
"11406",2025,6,"04:00","F","3-<4",3,3.3
"11406",2025,6,"04:00","SSV10M","0-99",13,0
"11406",2025,6,"04:00","SSV10M","200-299",2,279.5
"11406",2025,6,"04:00","SSV10M","400-499",2,434
"11406",2025,6,"04:00","SSV10M","500-599",1,507
"11406",2025,6,"04:00","SSV10M","600+",12,600
"11406",2025,6,"04:10","F","0-<1",13,0.631
"11406",2025,6,"04:10","F","1-<2",10,1.38
"11406",2025,6,"04:10","F","2-<3",5,2.66
"11406",2025,6,"04:10","F","3-<4",2,3.4
"11406",2025,6,"04:10","SSV10M","0-99",14,8.5
"11406",2025,6,"04:10","SSV10M","400-499",2,442
"11406",2025,6,"04:10","SSV10M","500-599",1,579
"11406",2025,6,"04:10","SSV10M","600+",13,600
"11406",2025,6,"04:20","F","0-<1",13,0.623
"11406",2025,6,"04:20","F","1-<2",8,1.275
"11406",2025,6,"04:20","F","2-<3",4,2.4
"11406",2025,6,"04:20","F","3-<4",5,3.24
"11406",2025,6,"04:20","SSV10M","0-99",11,1.091
"11406",2025,6,"04:20","SSV10M","200-299",1,203
"11406",2025,6,"04:20","SSV10M","300-399",1,342
"11406",2025,6,"04:20","SSV10M","500-599",3,561.667
"11406",2025,6,"04:20","SSV10M","600+",14,600
"11406",2025,6,"04:30","F","0-<1",13,0.654
"11406",2025,6,"04:30","F","1-<2",8,1.388
"11406",2025,6,"04:30","F","2-<3",6,2.4
"11406",2025,6,"04:30","F","3-<4",3,3.467
"11406",2025,6,"04:30","SSV10M","0-99",10,0
"11406",2025,6,"04:30","SSV10M","100-199",1,138
"11406",2025,6,"04:30","SSV10M","500-599",2,565.5
"11406",2025,6,"04:30","SSV10M","600+",17,600
"11406",2025,6,"04:40","F","0-<1",12,0.65
"11406",2025,6,"04:40","F","1-<2",9,1.333
"11406",2025,6,"04:40","F","2-<3",6,2.367
"11406",2025,6,"04:40","F","3-<4",3,3.367
"11406",2025,6,"04:40","SSV10M","0-99",9,0
"11406",2025,6,"04:40","SSV10M","300-399",1,365
"11406",2025,6,"04:40","SSV10M","400-499",2,484.5
"11406",2025,6,"04:40","SSV10M","600+",18,600
"11406",2025,6,"04:50","F","0-<1",10,0.65
"11406",2025,6,"04:50","F","1-<2",12,1.392
"11406",2025,6,"04:50","F","2-<3",6,2.267
"11406",2025,6,"04:50","F","3-<4",1,3.5
"11406",2025,6,"04:50","F","4-<5",1,4.2
"11406",2025,6,"04:50","SSV10M","0-99",8,0
"11406",2025,6,"04:50","SSV10M","300-399",1,365
"11406",2025,6,"04:50","SSV10M","400-499",1,452
"11406",2025,6,"04:50","SSV10M","500-599",2,546.5
"11406",2025,6,"04:50","SSV10M","600+",18,600
"11406",2025,6,"05:00","F","0-<1",12,0.65
"11406",2025,6,"05:00","F","1-<2",10,1.47
"11406",2025,6,"05:00","F","2-<3",4,2.275
"11406",2025,6,"05:00","F","3-<4",4,3.25
"11406",2025,6,"05:00","SSV10M","0-99",8,0
"11406",2025,6,"05:00","SSV10M","200-299",1,266
"11406",2025,6,"05:00","SSV10M","500-599",3,544.333
"11406",2025,6,"05:00","SSV10M","600+",18,600
"11406",2025,6,"05:10","F","0-<1",12,0.692
"11406",2025,6,"05:10","F","1-<2",9,1.611
"11406",2025,6,"05:10","F","2-<3",6,2.433
"11406",2025,6,"05:10","F","3-<4",2,3.35
"11406",2025,6,"05:10","F","4-<5",1,4
"11406",2025,6,"05:10","SSV10M","0-99",7,22.143
"11406",2025,6,"05:10","SSV10M","100-199",1,126
"11406",2025,6,"05:10","SSV10M","500-599",2,597
"11406",2025,6,"05:10","SSV10M","600+",20,600
"11406",2025,6,"05:20","F","0-<1",8,0.738
"11406",2025,6,"05:20","F","1-<2",11,1.364
"11406",2025,6,"05:20","F","2-<3",7,2.357
"11406",2025,6,"05:20","F","3-<4",4,3.3
"11406",2025,6,"05:20","SSV10M","0-99",7,2.286
"11406",2025,6,"05:20","SSV10M","200-299",2,236
"11406",2025,6,"05:20","SSV10M","500-599",1,528
"11406",2025,6,"05:20","SSV10M","600+",20,600
"11406",2025,6,"05:30","F","0-<1",7,0.714
"11406",2025,6,"05:30","F","1-<2",10,1.33
"11406",2025,6,"05:30","F","2-<3",8,2.237
"11406",2025,6,"05:30","F","3-<4",4,3.2
"11406",2025,6,"05:30","F","4-<5",1,4.2
"11406",2025,6,"05:30","SSV10M","0-99",6,1.667
"11406",2025,6,"05:30","SSV10M","200-299",1,265
"11406",2025,6,"05:30","SSV10M","300-399",2,326
"11406",2025,6,"05:30","SSV10M","400-499",1,468
"11406",2025,6,"05:30","SSV10M","500-599",1,590
"11406",2025,6,"05:30","SSV10M","600+",19,600
"11406",2025,6,"05:40","F","0-<1",7,0.643
"11406",2025,6,"05:40","F","1-<2",11,1.482
"11406",2025,6,"05:40","F","2-<3",4,2.55
"11406",2025,6,"05:40","F","3-<4",6,3.35
"11406",2025,6,"05:40","F","4-<5",2,4.65
"11406",2025,6,"05:40","SSV10M","0-99",7,5.714
"11406",2025,6,"05:40","SSV10M","200-299",2,230
"11406",2025,6,"05:40","SSV10M","400-499",1,448
"11406",2025,6,"05:40","SSV10M","600+",20,600
"11406",2025,6,"05:50","F","0-<1",6,0.75
"11406",2025,6,"05:50","F","1-<2",11,1.355
"11406",2025,6,"05:50","F","2-<3",9,2.467
"11406",2025,6,"05:50","F","3-<4",2,3.45
"11406",2025,6,"05:50","F","4-<5",2,4.15
"11406",2025,6,"05:50","SSV10M","0-99",9,7.778
"11406",2025,6,"05:50","SSV10M","300-399",2,348.5
"11406",2025,6,"05:50","SSV10M","400-499",1,465
"11406",2025,6,"05:50","SSV10M","500-599",1,527
"11406",2025,6,"05:50","SSV10M","600+",17,600
"11406",2025,6,"06:00","F","0-<1",6,0.7
"11406",2025,6,"06:00","F","1-<2",10,1.36
"11406",2025,6,"06:00","F","2-<3",9,2.411
